index_grid,dist_matrix,dist_true
0,724.5434622660051,416.5688880493877
0,336.0198915646678,384.77776467391425
0,638.6944604694924,525.9263656028115
0,583.4924490504703,500.54693514041145
0,556.5825172604302,485.876413914399
0,542.0017973273019,471.29004181977535
0,523.6743830044351,476.01447850927474
0,538.7513430414883,484.4841393808045
0,511.25545669195753,424.09115861016744
0,474.28661274663756,406.8689258856834
0,505.2591454082289,460.4601309444346
0,602.1485743573185,558.8307609834818
0,570.4864089993976,503.33270779697034
0,537.6061680137275,485.1971276583744
0,571.0941731745546,507.7080193925032
0,512.2843222684392,448.5996028932621
0,441.5518668362013,422.79364975892355
0,393.064767215401,357.04637520914196
0,499.03031197908564,490.8322620135719
0,460.32932724998136,462.41558854963154
0,444.0893771373164,421.2195575810938
0,484.09042299319765,492.50008706403884
0,604.9258179047721,506.00762126884393
0,812.4710423557764,689.2598222380952
0,812.1810652353389,608.6683652529725
0,786.4342708132418,573.6310494059421
0,708.1889701001708,549.272217650904
0,729.0709857694379,568.2045141244037
0,735.5172762588178,580.3951358898379
0,711.6613110980809,560.5736524524427
0,704.9969222127635,546.4971794519348
0,672.3635118549022,511.01074893942285
0,659.4601252122856,513.1523121387188
0,734.3679342870448,590.4897750320594
0,757.8924792791923,598.7639708686818
0,734.7633416186537,579.1953931446926
0,704.7173102534696,539.7609357334562
0,695.2896421107815,547.2455279821278
0,703.2539621294674,558.9957823496145
0,683.746172085306,539.6583691168175
0,687.9609096332614,546.8122395302088
0,676.4140459786584,538.4203197811246
0,672.1269048737025,536.0330706243482
0,671.7977427255772,532.7579417633931
0,640.9833926489288,534.3270681766354
0,659.419361817752,528.0097805391277
0,614.7871247485023,516.7924520664136
0,594.9697670202494,481.7231364810435
0,593.3824740006094,486.749222545753
0,658.8412846647313,465.0879160833634
0,690.9017812635556,510.21744891080334
0,698.3846768955204,536.5341418900477
0,648.9200230351383,499.8480359274459
0,640.8598214325945,503.62324348913
0,590.68495672047,466.63717163872747
0,599.4202229364388,446.5023393475732
0,549.9399218838072,443.551324952621
0,556.5900985468307,416.0041467584652
0,558.3502721435182,422.6291214691919
0,543.9521762154806,410.370249289819
0,555.0648033084098,425.09227830264217
0,581.6362021028016,453.93208042350267
0,584.7284903323341,425.76054168370035
0,533.8883042572936,412.6174646874315
0,530.4997508132968,407.46540050561003
0,718.5508473727735,562.4025315939504
0,679.8548776822195,536.7014186422297
0,702.1153676969714,573.5594554083463
0,660.3751233750804,539.5060730599913
0,636.656868905617,529.72727401373
0,594.521525723271,522.9805773269213
0,619.8541597797611,520.5090398471233
0,580.8721492404975,495.55034487992816
0,646.8207550194992,545.0722730858614
0,639.6271164502732,588.4331562581792
0,609.5657171224412,520.3865882151584
0,574.3780309018878,490.0216830021332
0,606.1869406298895,550.5334746898586
0,575.3505505547045,527.7758748076078
0,541.734041219588,512.7183860645628
0,543.8310515730126,483.440963699764
0,509.23262040877245,460.2137638832027
0,478.07376715360414,428.57245371347705
0,704.255412834239,587.7872956507057
0,599.5461461973615,576.2354831812416
0,561.3501109406375,537.2305928369535
0,672.8188704851724,648.1522787009778
0,662.164600398924,633.7990759091624
0,643.2302928797084,625.2758807827735
0,691.5566676305265,674.1924146566946
0,710.3975368253161,673.7885928860508
0,700.3152046528763,679.9833238583881
0,681.1955299947011,656.5051314150327
0,671.6824863012179,656.2236652133503
0,691.0654080382142,671.4913438289092
0,663.0622233462649,644.0652141423959
0,638.1158128952176,634.020957033238
0,635.6108596377611,611.8046725905833
0,543.0082993388653,519.2919378068317
0,582.408488535262,556.1821875667782
0,529.3111547196754,535.3296424260026
0,444.32855468160864,415.4619581152784
0,477.6936249871832,451.05720865994095
0,449.95165654832414,445.33766874317377
0,414.35873151489517,380.2964419041192
0,516.8198596239531,471.16328215308914
0,465.1434929740744,467.230056859251
0,503.8957765883914,497.48749577836446
0,482.3573777759812,476.565399666381
0,502.2882896490933,485.0279954536588
0,496.3426555298816,486.26516942807086
0,476.16294025760124,465.61429196750373
