index_grid,dist_matrix,dist_true
0,1132.9180911578567,753.9931624756135
0,721.7060504488985,545.336987415477
0,941.7147943217057,700.0967668566925
0,915.2078551278142,677.4900110384567
0,863.1391007606154,651.8200146885636
0,856.4767463525254,650.7834669407141
0,831.7752701076128,633.589565459794
0,838.6338832779344,639.8444451648612
0,834.8118652573621,642.7724499125112
0,784.868338634023,599.9068355257889
0,798.2696298799756,627.956842931738
0,877.9196170547455,661.7991108679611
0,861.8222619841164,686.1673814721271
0,813.538609942437,647.7731249107763
0,830.5722801931246,641.5880706414658
0,750.654284699628,601.1547408113206
0,717.1195990775831,531.8216932560566
0,619.2287507134985,524.7465108540969
0,691.3318798471232,547.9467992816451
0,670.7715895406017,539.4088386252542
0,624.362318181918,504.5612524199936
0,646.400454148689,545.1688343369972
0,770.8401956088841,568.0211897245107
0,1249.0370733470506,1004.080544167027
0,1250.158925606585,925.1033723847531
0,1226.1697594043712,929.2786711424786
0,1147.9246519647584,879.5527968522131
0,1168.4855290988207,902.0007655009865
0,1174.462027096839,899.785957877589
0,1150.3557059541406,879.1443148162847
0,1144.2533062404423,873.9653325745853
0,1110.9694830941196,860.8086637331744
0,1099.0656199918956,829.4448663927916
0,1172.0671875386136,888.574705326525
0,1194.345335131039,925.3320334059074
0,1170.6485282432586,905.8897120398533
0,1138.8822711949756,863.4568201370752
0,1132.8172417817673,874.278126731769
0,1139.7257617940386,876.1908613758376
0,1120.0758212351682,866.8288747951609
0,1123.6689728986473,870.541144207267
0,1111.7792867750263,865.6410700552549
0,1108.1475836559507,862.1478229069627
0,1108.8447032739991,853.6419191395302
0,1076.4811501300208,831.597380075648
0,1091.745744971348,842.9882537864718
0,1044.7359336986374,834.7104074570246
0,1028.7740597834745,806.2351148942366
0,1031.7625881116141,776.6513833289007
0,1093.9461411005507,776.8914906320745
0,1129.2912912934564,837.0406312739638
0,1137.9005343833617,844.1058058259649
0,1088.5916849809669,830.0250568131014
0,1079.5892973955422,825.3885546507934
0,1029.742198354432,765.6141005042841
0,1039.1765011924185,793.951479358486
0,989.6727742686643,772.2872032593577
0,995.3161310234664,744.3848991114551
0,997.4454467665091,749.6556291534531
0,982.772132796588,736.5426136654098
0,994.5877334943435,752.7242911947924
0,1015.6353226398456,749.6531266326344
0,1021.882950436543,745.5538085303734
0,971.4984116770404,735.5805212140186
0,964.9246126469483,718.9354492988746
0,1132.9095806692487,873.3028918749583
0,1108.332283938625,864.7105165723756
0,1126.1823593263875,887.0854026028219
0,1080.6715994954568,873.0171117883917
0,1062.0568963660694,847.4488335299317
0,1016.0248476152825,834.6241880922299
0,1035.4674045130523,846.9276500986288
0,990.6475239755074,814.3524948943016
0,1056.1598248021508,878.6162102001773
0,1035.0549507503467,854.1464399293217
0,1012.2565615869903,841.7766363633494
0,968.9036642300102,799.3701394612067
0,992.698199431845,845.1534372488165
0,951.0821067451963,793.8070221294466
0,926.2190719122525,780.1279248434556
0,946.3051732085308,761.7007612529836
0,902.5524580083318,757.6706279783829
0,880.1787799189124,710.1616886266967
0,1076.330170455768,863.188973817441
0,928.228925842008,821.8663751221162
0,898.9685113580869,785.4225879293218
0,1011.1326013452215,895.8711670460784
0,992.855000671,882.2934233743483
0,977.9994090076763,862.9377576867956
0,1025.9220192398377,904.3228438928462
