index_grid,dist_matrix,dist_true
0,694.5386900417333,430.85530930234177
0,299.68475811167104,308.1753639068802
0,598.3602002043639,493.13798436186426
0,544.1359551001369,469.377743659413
0,516.1359370431751,450.97208945732393
0,501.7541243860513,445.49446569818554
0,483.17499457321753,431.03924401487467
0,498.0935449791058,446.5266476453823
0,471.2310921086408,391.77343423562974
0,433.6989139128853,373.21368621964064
0,464.4089456797481,413.66797530451186
0,561.2354492578879,504.48832426686454
0,529.7312137735477,489.2297757082608
0,496.6398741596466,460.5835911058805
0,530.1143605515865,475.7802683831736
0,471.61626332242287,450.17281259241594
0,400.58820286465925,361.9688069162424
0,353.58597031327486,321.27573739175835
0,459.77585052188306,432.0767672499293
0,420.74191859786663,426.4695742818965
0,406.02926607829755,386.0393592549865
0,446.35169493325355,458.0526658990591
0,565.8368663964538,471.76985055295785
0,793.2594647890636,677.343291208138
0,803.0769398433606,625.427502023169
0,773.4708570536387,586.0942151578569
0,695.3424506311773,548.3258631618965
0,717.6238589544174,575.0226263088002
0,725.1235828256503,572.8649103460674
0,701.7664052675927,563.4405849167373
0,694.0143227145395,547.9518849876787
0,662.7197758652649,549.0686651768887
0,647.4985512757823,524.0069351449129
0,725.7974602923903,569.5951209527938
0,750.5709126907348,606.0119430667365
0,728.0306121102973,584.1646382516067
0,699.4765763051446,546.1156977096729
0,687.0368191183295,562.7529475148028
0,696.0869814135272,554.5134457269138
0,676.7832656839082,547.7680250736379
0,681.5471348882227,552.9027187348169
0,670.338511057553,546.2138052831501
0,665.4944109774985,544.4931094949566
0,664.1578150230828,543.9644154167045
0,634.942100900955,523.0533017050321
0,655.6552056338263,533.9436571601992
0,612.7265163111144,526.7488631439968
0,590.5095313477486,503.48863280534334
0,584.3549747218779,458.3456070415552
0,638.4273757209263,444.38723462670737
0,673.645747742649,500.84265326148983
0,683.3392796487518,534.4000980915732
0,634.5910662508117,499.8582230396317
0,624.1408845014229,494.72276276523695
0,574.6025683734689,453.1701176235752
0,585.9369328182936,457.24818640253926
0,537.4682542778947,444.64917851596175
0,539.9331333128474,411.1506311100053
0,542.3834437682009,418.05276952583705
0,527.470513052588,406.90172701361
0,540.2398936029132,418.42453554742326
0,560.3961820912617,405.3903093192569
0,566.0465606308707,439.2099171172598
0,515.7118807222267,399.85771504292194
0,509.5035976501851,389.3191537649861
0,722.6561068932784,591.3259471413148
0,678.2408132313517,565.4323202417457
0,702.5183468568554,582.5466061388777
0,662.6326756103327,552.853312872934
0,636.8364278594181,528.401897778136
0,596.755652190399,536.7689876536072
0,624.2104896258569,543.9256984825304
0,587.602843242319,538.4167932026138
0,653.1115809541961,573.9399789147594
0,650.0028306871485,592.4155153914384
0,618.2176827008384,563.4817476352415
0,585.6538843564811,526.2448165840926
0,619.1131148337481,584.0624863875962
0,591.0474217171236,539.6041478124947
0,555.9015002868297,534.9687797984519
0,553.2399754575741,513.7024835355764
0,521.642095889136,498.35103386757066
0,488.45578025635865,457.20716084302654
0,719.3765779005128,610.4888107394921
0,623.1054908680899,593.6924620856054
0,584.089656040154,569.9726984599397
0,694.1310174248447,674.5435037531078
0,684.7185823628316,660.4990318712829
0,665.3899177510178,649.8423986684204
0,713.2757583567898,696.573038505329
