index_grid,dist_matrix,dist_true
0,761.1866991505615,454.8705924242557
0,398.7224410015731,471.4309412305706
0,715.6602234993668,626.0138046678969
0,654.9828020220917,584.6787397708745
0,634.7404707309354,577.9415387668563
0,618.831429199471,561.4060400954303
0,602.4050311857139,550.4933994182778
0,618.7365748172083,575.0501510766808
0,586.8696700931906,506.2328099604098
0,554.0036466850489,491.8726811611113
0,587.4597926137444,568.5380086087841
0,684.9573975854034,624.3890390288923
0,651.2975659020759,614.2184413010173
0,621.8460824151024,572.2731601006425
0,657.0164894216969,612.351948959466
0,602.0193484089773,544.5494388880934
0,528.450765260414,490.09569768383267
0,486.45107279655963,451.7818907165003
0,592.7348766784174,563.4454382721185
0,553.494821000142,556.2787750656388
0,539.0586727428984,518.4238349843065
0,579.277454952577,590.2238373380571
0,698.8509339183062,603.1836008568811
0,818.2431804402745,696.6511949098207
0,792.9627899510343,575.0170911673745
0,776.7436350872962,560.4861450860186
0,699.123821906631,526.1097731904554
0,716.3496148334941,543.3264777489239
0,720.1895270355764,538.5194540452989
0,695.4388981928878,519.2433662431714
0,691.4615513100534,514.2892155663292
0,656.0754944261743,467.8001843838458
0,648.9221628725371,468.0660402665739
0,714.729917574368,538.2206535146786
0,735.0601129909606,552.9387694469258
0,710.8274586552591,536.6983838072513
0,677.7085958320318,492.5684910085187
0,675.3969662761832,513.4054401723982
0,680.7161917235327,505.3475375112331
0,660.9927807510868,498.91852920067106
0,663.8752540536518,503.53265736514226
0,651.7036306755136,497.9902822581718
0,648.7670810821862,489.6839363121985
0,650.791249377807,478.69129246415184
0,616.7146235887166,465.8368678492942
0,629.6516160759827,486.1195605513405
0,581.8506544047597,447.83824798293125
0,567.8256363993463,428.5082554205844
0,576.9172209799931,424.81406603395516
0,669.5318120184044,473.6369529243767
0,693.0279079213915,494.0787084534437
0,694.862297378215,500.835221843035
0,644.3286951762813,478.98902354402367
0,642.3500107166948,492.4590921999176
0,591.426878853346,440.36179642992
0,593.5753399443415,442.22554611077413
0,542.6054833801348,418.65911710029224
0,559.4321522974956,406.02636393862764
0,559.4321522974966,409.2565745435115
0,546.6217840536402,401.5371765322204
0,553.38253826678,412.29897655731537
0,595.7160526206011,448.13913644532147
0,592.1438986852385,454.24982446862003
0,541.0392066701847,404.5137212843692
0,544.9464576947179,407.8942266355544
0,670.7803762897861,499.21234516330094
0,644.9650867960177,484.83349117295415
0,662.4902592674597,509.48142972567575
0,617.2376932984703,500.995879499224
0,598.3886609804233,474.3270488475894
0,552.4014739093972,437.51353180360985
0,572.7658935514105,470.13701002272853
0,529.3423112655246,443.68079403452884
0,595.2887737342196,496.1441048264502
0,579.8394329572553,497.6532431812969
0,553.6345706458119,472.3933665740809
0,513.6096341392631,422.8712681015928
0,541.753990736281,479.3951392734583
0,505.9658262607546,442.44359225987864
