index_grid,dist_matrix,dist_true
0,647.3466721537527,412.04362188364024
0,561.9891591122065,721.8754686225725
0,848.132714148242,826.977096084715
0,766.1205391433484,787.7199862252468
0,793.171564434358,781.848783380106
0,772.5753486032272,774.4061664229308
0,772.5747807595255,779.1741043697258
0,793.171011335814,794.5689295405982
0,741.5666730128289,728.7511241699666
0,743.4037600363938,720.983051710563
0,784.5054402055213,799.6943689493392
0,865.1611185149669,863.9669195606452
0,823.9629700142543,840.1767841185787
0,825.6167366688028,810.2453301011514
0,866.736281058432,849.7061468493663
0,854.6917292962775,820.0582309903499
0,773.3754145408893,784.582869305057
0,798.2652050099687,759.9915697327746
0,890.4219624990385,859.157303259133
0,850.4484030588109,853.4606500925108
0,865.2069500708644,829.3368995779915
0,904.5285244182653,894.3723049290253
0,985.5902455597588,898.7569601323308
0,532.0353836198457,548.697432390597
0,396.9681491446179,264.7255215206028
0,425.84708005775786,295.33910151112383
0,370.4425209031101,299.67231038562716
0,365.2477541654057,291.13352475264685
0,355.83250577107987,272.0057604412575
0,333.23951131253875,260.2406018032039
0,343.27499422382454,267.77314131209533
0,305.46834412155016,227.45046557777346
0,329.5246519144552,266.3213878090326
0,331.76959211908314,230.62766742989504
0,333.67826600536114,235.12906323600635
0,309.47210688661204,224.6677085329051
0,270.08046945627234,186.19240919898752
0,301.30602080016274,214.36717329818632
0,292.73444595873457,214.80117162114107
0,277.43543810198764,209.18996054496097
0,273.19709384434884,195.9883640134315
0,261.567427684584,198.85848481752907
0,265.99114544543386,197.6916889500766
0,278.7776761687639,208.07985148622637
0,240.4678371234125,172.76763559949532
0,222.12236152935665,180.24470267417973
0,175.62220448233296,118.69147233306745
0,198.31690776801716,162.49075224835926
0,258.83188334505724,231.05865797711755
0,449.91911957882985,417.58891208867874
0,421.85608902839596,338.35485634379836
0,394.8389838045452,322.44968555311175
0,356.73051181262576,290.5292679020133
0,386.42126594770303,330.25844929350836
0,354.5649140655108,315.81883880105676
0,321.94959476252666,280.8096345654153
0,291.8156212124548,257.20202419934645
0,350.3041377057502,324.0564927571108
0,341.4093172779266,307.3296886459744
0,344.10760918141665,320.7637886594634
0,324.86195278807867,304.12144402084874
